Date,MinTemp,MaxTemp,Rainfall
2019-10-03,10.6,28.2,0.0
2019-10-04,11.2,15.5,0.0
2019-10-05,2.9,15.4,0.0
2019-10-06,9.1,17.5,0.0
2019-10-07,8.3,17.1,1.4
2019-10-08,8.7,14.2,0.0
2019-10-09,5.1,15.3,0.8
2019-10-10,7.6,14.6,0.8
2019-10-11,7.4,12.9,4.2
2019-10-12,5.8,13.2,0.0
2019-10-13,3.5,16.0,0.0
2019-10-14,6.9,25.1,0.0
2019-10-15,8.8,12.4,1.4
2019-10-16,4.0,17.9,7.0
2019-10-17,4.4,15.4,0.0
2019-10-18,7.0,19.2,0.0
2019-10-19,6.1,14.3,1.2
2019-10-20,8.6,18.8,0.4
2019-10-21,8.4,22.3,0.0
2019-10-22,6.5,21.0,0.0
2019-10-23,10.9,23.2,0.0
2019-10-24,9.7,25.4,0.0
2019-10-25,15.9,28.0,0.0
2019-10-26,9.7,16.8,0.0
2019-10-27,6.3,16.4,0.0
2019-10-28,6.8,20.6,0.2
2019-10-29,11.7,28.0,0.0
2019-10-30,9.4,16.9,0.0
2019-10-31,8.7,26.9,0.0
2019-11-01,15.0,32.6,0.0
2019-11-02,14.4,21.5,1.2
2019-11-03,8.3,21.7,7.6
2019-11-04,9.2,17.5,2.2
2019-11-05,4.1,16.8,0.4
2019-11-06,10.9,20.0,0.0
2019-11-07,6.1,12.7,1.6
2019-11-08,5.1,12.7,7.4
2019-11-09,4.9,14.8,1.4
2019-11-10,8.5,18.7,0.2
2019-11-11,11.3,26.3,0.0
2019-11-12,8.7,16.3,3.2
2019-11-13,6.9,16.2,0.0
2019-11-14,10.1,19.9,3.6
2019-11-15,11.1,17.6,0.0
2019-11-16,7.6,17.3,0.0
2019-11-17,7.3,17.8,0.0
2019-11-18,9.7,21.3,0.0
2019-11-19,8.5,18.8,0.0
2019-11-20,10.2,24.4,0.0
2019-11-21,14.4,36.8,0.0
2019-11-22,11.2,22.8,0.0
2019-11-23,12.6,20.2,0.0
2019-11-24,10.0,21.1,0.0
2019-11-25,10.3,25.6,0.0
2019-11-26,10.5,18.8,2.6
2019-11-27,9.3,20.6,0.4
2019-11-28,11.2,21.1,0.0
2019-11-29,9.7,15.6,2.4
2019-11-30,4.9,18.2,6.6
2019-12-01,8.5,18.4,1.4
2019-12-02,8.5,16.6,0.4
2019-12-03,7.7,15.8,0.4
2019-12-04,5.8,18.2,3.4
2019-12-05,10.5,21.0,0.0
2019-12-06,9.4,18.2,0.0
2019-12-07,10.0,19.5,1.4
2019-12-08,8.9,19.2,0.8
2019-12-09,13.3,30.5,0.0
2019-12-10,12.8,20.3,0.0
2019-12-11,9.8,22.0,0.0
2019-12-12,12.9,18.9,0.0
2019-12-13,10.7,19.0,0.2
2019-12-14,10.8,18.7,0.4
2019-12-15,9.5,20.1,3.6
2019-12-16,10.7,19.7,0.6
2019-12-17,11.4,22.4,0.0
2019-12-18,14.3,23.6,0.0
2019-12-19,15.3,23.7,0.0
2019-12-20,10.1,32.4,0.0
2019-12-21,15.4,22.7,0.0
2019-12-22,11.3,19.7,0.0
2019-12-23,12.2,15.9,0.0
2019-12-24,10.1,19.2,0.0
2019-12-25,11.3,22.2,0.0
2019-12-26,12.7,22.3,0.0
2019-12-27,10.8,20.6,0.0
2019-12-28,14.9,27.5,0.0
2019-12-29,13.2,24.6,0.0
2019-12-30,14.4,40.8,0.0
